Area Name,Area Type,Year,Month,Seasonally Adjusted(Y/N),Status,Labor Force,Employment,Unemployment,Unemployment Rate,Calc_LF,Calc LF,Calculated Rate
Orange County,County,1998,Annual,N,Final,1426000,1384600,41300,2.9,1425900,1425900,2.8962131837307155
Orange County,County,1999,Annual,N,Final,1460500,1421300,39200,2.7,1460500,1460500,2.684012324546388
Orange County,County,2000,Annual,N,Final,1482500,1430800,51700,3.5,1482500,1482500,3.4873524451939293
Orange County,County,2001,Annual,N,Final,1513600,1453400,60200,4.0,1513600,1513600,3.977272727272727
Orange County,County,2002,Annual,N,Final,1528100,1451500,76600,5.0,1528100,1528100,5.012760944964334
Orange County,County,2003,Annual,N,Final,1550400,1475700,74700,4.8,1550400,1550400,4.818111455108359
Orange County,County,2004,Annual,N,Final,1575000,1508200,66800,4.2,1575000,1575000,4.241269841269841
Orange County,County,2005,Annual,N,Final,1595600,1536000,59600,3.7,1595600,1595600,3.735271997994485
Orange County,County,2006,Annual,N,Final,1610700,1556000,54600,3.4,1610600,1610600,3.389830508474576
Orange County,County,2007,Annual,N,Final,1622300,1559600,62600,3.9,1622200,1622200,3.8587191025087844
Orange County,County,2008,Annual,N,Final,1632200,1545500,86600,5.3,1632100,1632100,5.305722337948781
Orange County,County,2009,Annual,N,Final,1607800,1463500,144300,9.0,1607800,1607800,8.974996890160467
Orange County,County,2010,Annual,N,Final,1538800,1387200,151600,9.9,1538800,1538800,9.851832596828698
Orange County,County,2011,Annual,N,Final,1541000,1400800,140200,9.1,1541000,1541000,9.097988319273199
Orange County,County,2012,Annual,N,Final,1558000,1434600,123400,7.9,1558000,1558000,7.920410783055198
Orange County,County,2013,Annual,N,Final,1560900,1457000,104000,6.7,1561000,1561000,6.662822730476008
Orange County,County,2014,Annual,N,Final,1567100,1480000,87100,5.6,1567100,1567100,5.558037138663774
Orange County,County,2015,Annual,N,Final,1585000,1513900,71100,4.5,1585000,1585000,4.485804416403785
Orange County,County,2016,Annual,N,Final,1613000,1547900,65100,4.0,1613000,1613000,4.035957842529448
Orange County,County,2017,Annual,N,Final,1622500,1565400,57000,3.5,1622400,1622400,3.5130970724191064
Orange County,County,2018,Annual,N,Final,1629500,1581400,48100,3.0,1629500,1629500,2.951825713409021
Orange County,County,2019,Annual,N,Final,1629000,1583100,45900,2.8,1629000,1629000,2.81767955801105
Orange County,County,2020,Annual,N,Final,1575300,1436000,139300,8.8,1575300,1575300,8.842760109185551
Orange County,County,2021,Annual,N,Final,1569400,1476000,93400,6.0,1569400,1569400,5.951318975404614
Orange County,County,2022,Annual,N,Final,1593400,1542300,51100,3.2,1593400,1593400,3.206978787498431
Orange County,County,2023,Annual,N,Final,1611700,1555700,56000,3.5,1611700,1611700,3.474592045666067
Orange County,County,2024,Annual,N,Final,1623300,1559600,63600,3.9,1623200,1623200,3.9179449270005544
Placer County,County,1990,Annual,N,Final,89600,85800,3800,4.2,89600,89600,4.241071428571429
Placer County,County,1991,Annual,N,Final,91200,85200,6000,6.5,91200,91200,6.578947368421052
Placer County,County,1992,Annual,N,Final,93500,85500,8000,8.5,93500,93500,8.55614973262032
Placer County,County,1993,Annual,N,Final,93100,85600,7600,8.1,93200,93200,8.16326530612245
Placer County,County,1994,Annual,N,Final,98400,91800,6600,6.7,98400,98400,6.707317073170732
Placer County,County,1995,Annual,N,Final,101900,95600,6300,6.2,101900,101900,6.182531894013739
Placer County,County,1996,Annual,N,Final,105800,100100,5800,5.5,105900,105900,5.482041587901701
Placer County,County,1997,Annual,N,Final,109800,104600,5100,4.7,109700,109700,4.644808743169399
Placer County,County,1998,Annual,N,Final,113300,108600,4600,4.1,113200,113200,4.060017652250663
Placer County,County,1999,Annual,N,Final,119900,116000,3900,3.3,119900,119900,3.252710592160134
Placer County,County,2000,Annual,N,Final,132200,127500,4700,3.6,132200,132200,3.5552193645990924
Placer County,County,2001,Annual,N,Final,139100,133500,5600,4.0,139100,139100,4.02588066139468
Placer County,County,2002,Annual,N,Final,146500,139200,7300,5.0,146500,146500,4.982935153583617
Placer County,County,2003,Annual,N,Final,153200,145300,7900,5.1,153200,153200,5.1566579634464755
Placer County,County,2004,Annual,N,Final,159100,151500,7600,4.8,159100,159100,4.776869893148962
Placer County,County,2005,Annual,N,Final,165300,158200,7100,4.3,165300,165300,4.295220810647308
Placer County,County,2006,Annual,N,Final,170200,163100,7100,4.2,170200,170200,4.171562867215041
Placer County,County,2007,Annual,N,Final,174200,165900,8300,4.7,174200,174200,4.7646383467278985
Placer County,County,2008,Annual,N,Final,178800,167200,11600,6.5,178800,178800,6.487695749440715
Placer County,County,2009,Annual,N,Final,181900,162700,19200,10.6,181900,181900,10.555250137438152
Placer County,County,2010,Annual,N,Final,173500,153200,20300,11.7,173500,173500,11.70028818443804
Placer County,County,2011,Annual,N,Final,173100,154300,18800,10.9,173100,173100,10.860774119006354
Placer County,County,2012,Annual,N,Final,174400,158000,16400,9.4,174400,174400,9.403669724770642
Placer County,County,2013,Annual,N,Final,175300,161700,13700,7.8,175400,175400,7.815173987450086
Placer County,County,2014,Annual,N,Final,175300,164200,11100,6.3,175300,175300,6.332002281802625
Placer County,County,2015,Annual,N,Final,176400,167500,9000,5.1,176500,176500,5.1020408163265305
Placer County,County,2016,Annual,N,Final,178600,170500,8100,4.5,178600,178600,4.535274356103024
Placer County,County,2017,Annual,N,Final,180900,173800,7100,3.9,180900,180900,3.924820342730791
Placer County,County,2018,Annual,N,Final,184700,178700,6000,3.2,184700,184700,3.2485110990795887
Placer County,County,2019,Annual,N,Final,187700,181800,5900,3.2,187700,187700,3.1433137986148108
Placer County,County,2020,Annual,N,Final,185700,171800,13900,7.5,185700,185700,7.4851911685514265
Placer County,County,2021,Annual,N,Final,190000,180200,9700,5.1,189900,189900,5.105263157894737
Placer County,County,2022,Annual,N,Final,195200,189100,6100,3.1,195200,195200,3.125
Placer County,County,2023,Annual,N,Final,201700,194400,7400,3.6,201800,201800,3.6688150718889436
Placer County,County,2024,Annual,N,Final,204800,196300,8400,4.1,204700,204700,4.1015625
Plumas County,County,1990,Annual,N,Final,9480,8540,940,9.9,9480,9480,9.915611814345992
Plumas County,County,1991,Annual,N,Final,9670,8600,1080,11.1,9680,9680,11.168562564632884
Plumas County,County,1992,Annual,N,Final,9680,8320,1360,14.1,9680,9680,14.049586776859504
Plumas County,County,1993,Annual,N,Final,9670,8210,1470,15.1,9680,9680,15.201654601861428
Plumas County,County,1994,Annual,N,Final,9980,8540,1440,14.4,9980,9980,14.428857715430862
Plumas County,County,1995,Annual,N,Final,9730,8440,1290,13.2,9730,9730,13.257965056526208
Plumas County,County,1996,Annual,N,Final,9910,8690,1220,12.3,9910,9910,12.31079717457114
Plumas County,County,1997,Annual,N,Final,9850,8800,1050,10.6,9850,9850,10.65989847715736
Plumas County,County,1998,Annual,N,Final,9680,8680,1000,10.3,9680,9680,10.330578512396695
Plumas County,County,1999,Annual,N,Final,9430,8580,860,9.1,9440,9440,9.11983032873807
Plumas County,County,2000,Annual,N,Final,9770,9080,690,7.1,9770,9770,7.062436028659161
Plumas County,County,2001,Annual,N,Final,9960,9200,760,7.6,9960,9960,7.630522088353414
Plumas County,County,2002,Annual,N,Final,10230,9370,870,8.5,10240,10240,8.504398826979472
Plumas County,County,2003,Annual,N,Final,10480,9440,1040,9.9,10480,10480,9.923664122137405
Plumas County,County,2004,Annual,N,Final,10440,9410,1020,9.8,10430,10430,9.770114942528735
Plumas County,County,2005,Annual,N,Final,10190,9340,860,8.4,10200,10200,8.4396467124632
Plumas County,County,2006,Annual,N,Final,10170,9390,780,7.6,10170,10170,7.669616519174041
Plumas County,County,2007,Annual,N,Final,10050,9190,850,8.5,10040,10040,8.45771144278607
Plumas County,County,2008,Annual,N,Final,9910,8860,1050,10.5,9910,9910,10.595358224016145
Plumas County,County,2009,Annual,N,Final,10160,8540,1620,15.9,10160,10160,15.94488188976378
Plumas County,County,2010,Annual,N,Final,9170,7480,1690,18.4,9170,9170,18.429661941112325
Plumas County,County,2011,Annual,N,Final,8860,7300,1560,17.6,8860,8860,17.607223476297968
Plumas County,County,2012,Annual,N,Final,8460,7090,1370,16.2,8460,8460,16.19385342789598
Plumas County,County,2013,Annual,N,Final,8240,7090,1150,13.9,8240,8240,13.95631067961165
Plumas County,County,2014,Annual,N,Final,8100,7150,950,11.7,8100,8100,11.728395061728394
Plumas County,County,2015,Annual,N,Final,7890,7080,810,10.3,7890,7890,10.26615969581749
Plumas County,County,2016,Annual,N,Final,7930,7160,770,9.7,7930,7930,9.709962168978564
Plumas County,County,2017,Annual,N,Final,7850,7150,700,8.9,7850,7850,8.9171974522293
Plumas County,County,2018,Annual,N,Final,7900,7300,600,7.5,7900,7900,7.59493670886076
Plumas County,County,2019,Annual,N,Final,7990,7370,620,7.7,7990,7990,7.759699624530664
Plumas County,County,2020,Annual,N,Final,7710,6870,840,10.9,7710,7710,10.894941634241246
Plumas County,County,2021,Annual,N,Final,7560,6850,710,9.4,7560,7560,9.39153439153439
Plumas County,County,2022,Annual,N,Final,7450,6960,490,6.6,7450,7450,6.577181208053691
Plumas County,County,2023,Annual,N,Final,7570,7040,530,7.0,7570,7570,7.001321003963012
Plumas County,County,2024,Annual,N,Final,7820,7260,560,7.1,7820,7820,7.161125319693094
Riverside County,County,1990,Annual,N,Final,537100,498600,38500,7.2,537100,537100,7.168125116365667
Riverside County,County,1991,Annual,N,Final,550800,494600,56100,10.2,550700,550700,10.185185185185185
Riverside County,County,1992,Annual,N,Final,576200,507500,68700,11.9,576200,576200,11.92294342242277
Riverside County,County,1993,Annual,N,Final,581800,511200,70600,12.1,581800,581800,12.134754211069096
Riverside County,County,1994,Annual,N,Final,596500,532700,63800,10.7,596500,596500,10.695725062866721
Riverside County,County,1995,Annual,N,Final,606500,549000,57500,9.5,606500,606500,9.480626545754328
Riverside County,County,1996,Annual,N,Final,613400,561900,51500,8.4,613400,613400,8.395826540593413
Riverside County,County,1997,Annual,N,Final,638100,589600,48600,7.6,638200,638200,7.6163610719323
Riverside County,County,1998,Annual,N,Final,659600,615600,44000,6.7,659600,659600,6.670709520921771
Riverside County,County,1999,Annual,N,Final,691300,653200,38100,5.5,691300,691300,5.511355417329669
Riverside County,County,2000,Annual,N,Final,681200,645000,36300,5.3,681300,681300,5.328831473869642
Riverside County,County,2001,Annual,N,Final,711300,672000,39300,5.5,711300,711300,5.525094896668072
Riverside County,County,2002,Annual,N,Final,748100,699400,48700,6.5,748100,748100,6.509824889720625
Riverside County,County,2003,Annual,N,Final,778500,727300,51200,6.6,778500,778500,6.576750160565189
Riverside County,County,2004,Annual,N,Final,820800,771700,49100,6.0,820800,820800,5.98196881091618
Riverside County,County,2005,Annual,N,Final,857800,811900,45900,5.4,857800,857800,5.350897645138727
Riverside County,County,2006,Annual,N,Final,888300,843700,44600,5.0,888300,888300,5.020826297422042
Riverside County,County,2007,Annual,N,Final,910900,856400,54600,6.0,911000,911000,5.994071797123724
Riverside County,County,2008,Annual,N,Final,920900,842000,78900,8.6,920900,920900,8.567705505483767
Riverside County,County,2009,Annual,N,Final,928100,802300,125800,13.6,928100,928100,13.55457386057537
Riverside County,County,2010,Annual,N,Final,977800,841100,136600,14.0,977700,977700,13.970137042339948
Riverside County,County,2011,Annual,N,Final,974800,846200,128500,13.2,974700,974700,13.18219121871153
Riverside County,County,2012,Annual,N,Final,984400,869400,115000,11.7,984400,984400,11.682242990654206
Riverside County,County,2013,Annual,N,Final,993900,894500,99400,10.0,993900,993900,10.001006137438374
Riverside County,County,2014,Annual,N,Final,1010300,926400,83900,8.3,1010300,1010300,8.304464020587945
Riverside County,County,2015,Annual,N,Final,1033900,964400,69500,6.7,1033900,1033900,6.722120127671922
Riverside County,County,2016,Annual,N,Final,1027800,963700,64100,6.2,1027800,1027800,6.236621910877602
Riverside County,County,2017,Annual,N,Final,1047600,991400,56200,5.4,1047600,1047600,5.364642993508973
Riverside County,County,2018,Annual,N,Final,1066300,1018300,48000,4.5,1066300,1066300,4.501547406921129
Riverside County,County,2019,Annual,N,Final,1084000,1037800,46200,4.3,1084000,1084000,4.2619926199261995
Riverside County,County,2020,Annual,N,Final,1100500,988600,111900,10.2,1100500,1100500,10.168105406633348
Riverside County,County,2021,Annual,N,Final,1119000,1036100,82900,7.4,1119000,1119000,7.408400357462019
Riverside County,County,2022,Annual,N,Final,1140400,1091800,48700,4.3,1140500,1140500,4.270431427569274
Riverside County,County,2023,Annual,N,Final,1165500,1110100,55400,4.8,1165500,1165500,4.753324753324753
Riverside County,County,2024,Annual,N,Final,1181300,1118600,62700,5.3,1181300,1181300,5.307711842884958
Sacramento County,County,1990,Annual,N,Final,522800,498800,23900,4.6,522700,522700,4.571537872991584
Sacramento County,County,1991,Annual,N,Final,527900,492500,35400,6.7,527900,527900,6.705815495358969
Sacramento County,County,1992,Annual,N,Final,528900,484900,44100,8.3,529000,529000,8.338060124787294
Sacramento County,County,1993,Annual,N,Final,529400,485200,44200,8.4,529400,529400,8.349074423876086
Sacramento County,County,1994,Annual,N,Final,532000,493200,38800,7.3,532000,532000,7.293233082706767
Sacramento County,County,1995,Annual,N,Final,534100,497700,36400,6.8,534100,534100,6.8152031454783755
Sacramento County,County,1996,Annual,N,Final,539400,505800,33600,6.2,539400,539400,6.229143492769744
Sacramento County,County,1997,Annual,N,Final,550500,519700,30800,5.6,550500,550500,5.594913714804723
Sacramento County,County,1998,Annual,N,Final,565100,536800,28300,5.0,565100,565100,5.007963192355335
Sacramento County,County,1999,Annual,N,Final,581900,557100,24800,4.3,581900,581900,4.2619006702182505
Sacramento County,County,2000,Annual,N,Final,609300,583100,26200,4.3,609300,609300,4.300016412276383
Sacramento County,County,2001,Annual,N,Final,624800,596400,28400,4.5,624800,624800,4.545454545454546
Sacramento County,County,2002,Annual,N,Final,643600,606900,36600,5.7,643500,643500,5.686761963952765
Sacramento County,County,2003,Annual,N,Final,654300,615400,38800,5.9,654200,654200,5.9300015283509095
Sacramento County,County,2004,Annual,N,Final,661600,624500,37100,5.6,661600,661600,5.607617896009674
Sacramento County,County,2005,Annual,N,Final,668400,635400,33000,4.9,668400,668400,4.937163375224417
Sacramento County,County,2006,Annual,N,Final,674200,642200,32000,4.7,674200,674200,4.746366063482646
Sacramento County,County,2007,Annual,N,Final,682500,645700,36800,5.4,682500,682500,5.391941391941392
Sacramento County,County,2008,Annual,N,Final,686400,636800,49600,7.2,686400,686400,7.226107226107226
Sacramento County,County,2009,Annual,N,Final,689700,611000,78700,11.4,689700,689700,11.410758300710453
Sacramento County,County,2010,Annual,N,Final,684000,596900,87100,12.7,684000,684000,12.73391812865497
Sacramento County,County,2011,Annual,N,Final,677400,595300,82100,12.1,677400,677400,12.119870091526424
Sacramento County,County,2012,Annual,N,Final,679400,607700,71700,10.6,679400,679400,10.55342949661466
Sacramento County,County,2013,Annual,N,Final,678400,617600,60800,9.0,678400,678400,8.962264150943396
Sacramento County,County,2014,Annual,N,Final,678400,628300,50200,7.4,678500,678500,7.399764150943396
Sacramento County,County,2015,Annual,N,Final,684900,643700,41200,6.0,684900,684900,6.015476711928748
Sacramento County,County,2016,Annual,N,Final,725900,687900,37900,5.2,725800,725800,5.2211048353767735
Sacramento County,County,2017,Annual,N,Final,730900,697800,33000,4.5,730800,730800,4.514981529621015
Sacramento County,County,2018,Annual,N,Final,737600,710000,27600,3.7,737600,737600,3.7418655097613884
Sacramento County,County,2019,Annual,N,Final,743500,716800,26700,3.6,743500,743500,3.5911230665770004
Sacramento County,County,2020,Annual,N,Final,741200,674000,67200,9.1,741200,741200,9.066378845116029
Sacramento County,County,2021,Annual,N,Final,746900,696700,50200,6.7,746900,746900,6.721113937608783
Sacramento County,County,2022,Annual,N,Final,749300,720100,29200,3.9,749300,749300,3.8969705058054185
Sacramento County,County,2023,Annual,N,Final,763600,730900,32700,4.3,763600,763600,4.282346778418019
Sacramento County,County,2024,Annual,N,Final,774700,738200,36500,4.7,774700,774700,4.711501226281141
San Benito County,County,1990,Annual,N,Final,21000,18400,2500,12.2,20900,20900,11.904761904761903
San Benito County,County,1991,Annual,N,Final,21300,17800,3500,16.2,21300,21300,16.431924882629108
San Benito County,County,1992,Annual,N,Final,21900,18100,3800,17.4,21900,21900,17.35159817351598
San Benito County,County,1993,Annual,N,Final,22200,18700,3600,16.1,22300,22300,16.216216216216218
San Benito County,County,1994,Annual,N,Final,22300,19200,3100,14.1,22300,22300,13.901345291479823
San Benito County,County,1995,Annual,N,Final,22900,19800,3100,13.6,22900,22900,13.537117903930133
San Benito County,County,1996,Annual,N,Final,24700,21800,3000,12.0,24800,24800,12.145748987854251
San Benito County,County,1997,Annual,N,Final,26100,23200,2900,11.2,26100,26100,11.11111111111111
San Benito County,County,1998,Annual,N,Final,26100,23400,2800,10.6,26200,26200,10.727969348659004
San Benito County,County,1999,Annual,N,Final,26200,24100,2100,8.1,26200,26200,8.015267175572518
San Benito County,County,2000,Annual,N,Final,27500,25800,1600,6.0,27400,27400,5.818181818181818
San Benito County,County,2001,Annual,N,Final,27500,25700,1800,6.4,27500,27500,6.545454545454546
San Benito County,County,2002,Annual,N,Final,26300,24000,2400,8.9,26400,26400,9.125475285171103
San Benito County,County,2003,Annual,N,Final,25600,23000,2600,10.1,25600,25600,10.15625
San Benito County,County,2004,Annual,N,Final,25200,22800,2400,9.6,25200,25200,9.523809523809524
San Benito County,County,2005,Annual,N,Final,24600,22700,2000,8.0,24700,24700,8.130081300813007
San Benito County,County,2006,Annual,N,Final,24400,22600,1700,7.1,24300,24300,6.967213114754098
San Benito County,County,2007,Annual,N,Final,24200,22500,1700,7.2,24200,24200,7.024793388429752
San Benito County,County,2008,Annual,N,Final,25100,22700,2400,9.7,25100,25100,9.56175298804781
San Benito County,County,2009,Annual,N,Final,25200,21600,3600,14.4,25200,25200,14.285714285714285
San Benito County,County,2010,Annual,N,Final,28000,23700,4300,15.3,28000,28000,15.357142857142858
San Benito County,County,2011,Annual,N,Final,28200,24100,4100,14.5,28200,28200,14.539007092198581
San Benito County,County,2012,Annual,N,Final,28600,24900,3700,13.1,28600,28600,12.937062937062937
San Benito County,County,2013,Annual,N,Final,28800,25600,3200,11.2,28800,28800,11.11111111111111
San Benito County,County,2014,Annual,N,Final,29200,26400,2800,9.4,29200,29200,9.58904109589041
San Benito County,County,2015,Annual,N,Final,29800,27500,2300,7.6,29800,29800,7.718120805369128
San Benito County,County,2016,Annual,N,Final,29900,27800,2000,6.8,29800,29800,6.688963210702341
San Benito County,County,2017,Annual,N,Final,30200,28400,1800,5.9,30200,30200,5.960264900662252
San Benito County,County,2018,Annual,N,Final,30700,29100,1600,5.2,30700,30700,5.211726384364821
San Benito County,County,2019,Annual,N,Final,31700,30100,1600,5.1,31700,31700,5.047318611987381
San Benito County,County,2020,Annual,N,Final,31900,28700,3200,10.1,31900,31900,10.031347962382444
San Benito County,County,2021,Annual,N,Final,32700,30300,2300,7.2,32600,32600,7.033639143730887
San Benito County,County,2022,Annual,N,Final,33800,32100,1700,5.0,33800,33800,5.029585798816568
San Benito County,County,2023,Annual,N,Final,34300,32300,2000,5.7,34300,34300,5.830903790087463
San Benito County,County,2024,Annual,N,Final,34400,32200,2200,6.3,34400,34400,6.395348837209303
San Bernardino County,County,1990,Annual,N,Final,635800,600000,35800,5.6,635800,635800,5.630701478452344
San Bernardino County,County,1991,Annual,N,Final,645300,591400,53900,8.3,645300,645300,8.35270416860375
San Bernardino County,County,1992,Annual,N,Final,668700,604000,64600,9.7,668600,668600,9.660535367130253
San Bernardino County,County,1993,Annual,N,Final,675600,608400,67100,9.9,675500,675500,9.931912374185908
San Bernardino County,County,1994,Annual,N,Final,669900,611400,58500,8.7,669900,669900,8.732646663681146
San Bernardino County,County,1995,Annual,N,Final,674800,621500,53300,7.9,674800,674800,7.898636633076467
San Bernardino County,County,1996,Annual,N,Final,683900,633000,50900,7.4,683900,683900,7.442608568504168
San Bernardino County,County,1997,Annual,N,Final,704100,658600,45500,6.5,704100,704100,6.462150262746769
San Bernardino County,County,1998,Annual,N,Final,720500,679800,40800,5.7,720600,720600,5.662734212352533
San Bernardino County,County,1999,Annual,N,Final,748800,712200,36500,4.9,748700,748700,4.874465811965812
San Bernardino County,County,2000,Annual,N,Final,740000,704800,35100,4.7,739900,739900,4.743243243243243
San Bernardino County,County,2001,Annual,N,Final,763400,724500,38900,5.1,763400,763400,5.095624836258842
San Bernardino County,County,2002,Annual,N,Final,788600,740600,48000,6.1,788600,788600,6.086735987826528
San Bernardino County,County,2003,Annual,N,Final,804900,754000,50900,6.3,804900,804900,6.3237669275686414
San Bernardino County,County,2004,Annual,N,Final,832300,784500,47900,5.8,832400,832400,5.755136369097682
San Bernardino County,County,2005,Annual,N,Final,856700,812200,44500,5.2,856700,856700,5.1943504143807635
San Bernardino County,County,2006,Annual,N,Final,866900,825300,41600,4.8,866900,866900,4.798708040143039
San Bernardino County,County,2007,Annual,N,Final,870700,822300,48400,5.6,870700,870700,5.558745836683129
San Bernardino County,County,2008,Annual,N,Final,871000,801100,69900,8.0,871000,871000,8.025258323765787
San Bernardino County,County,2009,Annual,N,Final,869100,755200,113800,13.1,869000,869000,13.094005292831664
San Bernardino County,County,2010,Annual,N,Final,891500,769800,121700,13.7,891500,891500,13.651149747616376
San Bernardino County,County,2011,Annual,N,Final,885100,771100,114000,12.9,885100,885100,12.87990057620608
San Bernardino County,County,2012,Annual,N,Final,889800,787900,101900,11.5,889800,889800,11.452011688019779
San Bernardino County,County,2013,Annual,N,Final,894400,806100,88200,9.9,894300,894300,9.861359570661895
San Bernardino County,County,2014,Annual,N,Final,904600,831300,73300,8.1,904600,904600,8.103028963077604
San Bernardino County,County,2015,Annual,N,Final,919700,860200,59400,6.5,919600,919600,6.458627813417419
San Bernardino County,County,2016,Annual,N,Final,918300,864400,53900,5.9,918300,918300,5.869541544157682
San Bernardino County,County,2017,Annual,N,Final,933600,886900,46800,5.0,933700,933700,5.012853470437018
San Bernardino County,County,2018,Annual,N,Final,948300,909100,39200,4.1,948300,948300,4.133712960033745
San Bernardino County,County,2019,Annual,N,Final,962500,925100,37400,3.9,962500,962500,3.8857142857142852
San Bernardino County,County,2020,Annual,N,Final,972900,879600,93200,9.6,972800,972800,9.579607359440848
San Bernardino County,County,2021,Annual,N,Final,989400,915500,73900,7.5,989400,989400,7.469173236304831
San Bernardino County,County,2022,Annual,N,Final,1000100,958100,42000,4.2,1000100,1000100,4.199580041995801
San Bernardino County,County,2023,Annual,N,Final,1014800,967900,46800,4.6,1014700,1014700,4.611746156878203
San Bernardino County,County,2024,Annual,N,Final,1027800,975200,52600,5.1,1027800,1027800,5.117727184277097
San Diego County,County,1990,Annual,N,Final,1216200,1160000,56200,4.6,1216200,1216200,4.620950501562243
San Diego County,County,1991,Annual,N,Final,1208500,1131700,76700,6.3,1208400,1208400,6.346710798510551
San Diego County,County,1992,Annual,N,Final,1213400,1124900,88600,7.3,1213500,1213500,7.301796604582165
San Diego County,County,1993,Annual,N,Final,1217600,1122100,95400,7.8,1217500,1217500,7.835085413929041
San Diego County,County,1994,Annual,N,Final,1225000,1137500,87500,7.1,1225000,1225000,7.142857142857142
San Diego County,County,1995,Annual,N,Final,1223100,1145300,77800,6.4,1223100,1223100,6.360886272586051
San Diego County,County,1996,Annual,N,Final,1235800,1169000,66800,5.4,1235800,1235800,5.405405405405405
San Diego County,County,1997,Annual,N,Final,1274900,1220100,54900,4.3,1275000,1275000,4.30622009569378
San Diego County,County,1998,Annual,N,Final,1312700,1266400,46300,3.5,1312700,1312700,3.5270815875676083
San Diego County,County,1999,Annual,N,Final,1351300,1309100,42200,3.1,1351300,1351300,3.1229186709094945
San Diego County,County,2000,Annual,N,Final,1377200,1323800,53400,3.9,1377200,1377200,3.877432471681673
San Diego County,County,2001,Annual,N,Final,1410000,1350700,59300,4.2,1410000,1410000,4.205673758865249
San Diego County,County,2002,Annual,N,Final,1446000,1371100,74900,5.2,1446000,1446000,5.179806362378977
San Diego County,County,2003,Annual,N,Final,1462000,1385300,76700,5.2,1462000,1462000,5.24623803009576
San Diego County,County,2004,Annual,N,Final,1484100,1414100,70000,4.7,1484100,1484100,4.716663297621454
San Diego County,County,2005,Annual,N,Final,1498900,1434500,64400,4.3,1498900,1498900,4.296484088331443
San Diego County,County,2006,Annual,N,Final,1508200,1448500,59700,4.0,1508200,1508200,3.9583609600848697
San Diego County,County,2007,Annual,N,Final,1530500,1461300,69200,4.5,1530500,1530500,4.521398235870631
San Diego County,County,2008,Annual,N,Final,1561800,1467700,94100,6.0,1561800,1561800,6.025099244461519
San Diego County,County,2009,Annual,N,Final,1572900,1419800,153100,9.7,1572900,1572900,9.733613071396784
San Diego County,County,2010,Annual,N,Final,1516600,1352000,164600,10.9,1516600,1516600,10.853224317552419
San Diego County,County,2011,Annual,N,Final,1518600,1361800,156900,10.3,1518700,1518700,10.331884630580799
San Diego County,County,2012,Annual,N,Final,1536200,1395400,140800,9.2,1536200,1536200,9.165473245671137
San Diego County,County,2013,Annual,N,Final,1539000,1417200,121800,7.9,1539000,1539000,7.914230019493178
San Diego County,County,2014,Annual,N,Final,1539200,1438900,100300,6.5,1539200,1539200,6.516372141372141
San Diego County,County,2015,Annual,N,Final,1549500,1468500,80900,5.2,1549400,1549400,5.221039044853178
San Diego County,County,2016,Annual,N,Final,1593700,1519600,74000,4.6,1593600,1593600,4.643282926523185
San Diego County,County,2017,Annual,N,Final,1602000,1538600,63400,4.0,1602000,1602000,3.957553058676654
San Diego County,County,2018,Annual,N,Final,1609000,1556100,52900,3.3,1609000,1609000,3.287756370416408
San Diego County,County,2019,Annual,N,Final,1611200,1560000,51200,3.2,1611200,1611200,3.1777557100297913
San Diego County,County,2020,Annual,N,Final,1569600,1425300,144300,9.2,1569600,1569600,9.193425076452598
San Diego County,County,2021,Annual,N,Final,1571300,1471300,100000,6.4,1571300,1571300,6.364157067396424
San Diego County,County,2022,Annual,N,Final,1609800,1554700,55100,3.4,1609800,1609800,3.422785439184992
San Diego County,County,2023,Annual,N,Final,1636700,1575700,61000,3.7,1636700,1636700,3.7270116698234252
San Diego County,County,2024,Annual,N,Final,1648500,1577300,71200,4.3,1648500,1648500,4.319077949651199
San Francisco County,County,1990,Annual,N,Final,409800,394300,15400,3.8,409700,409700,3.7579306979014153
San Francisco County,County,1991,Annual,N,Final,405500,383600,21900,5.4,405500,405500,5.400739827373613
San Francisco County,County,1992,Annual,N,Final,404800,376900,27800,6.9,404700,404700,6.867588932806325
San Francisco County,County,1993,Annual,N,Final,406000,377200,28800,7.1,406000,406000,7.093596059113301
San Francisco County,County,1994,Annual,N,Final,401400,375400,26000,6.5,401400,401400,6.4773293472845035
San Francisco County,County,1995,Annual,N,Final,394700,370800,23900,6.1,394700,394700,6.055231821636687
San Francisco County,County,1996,Annual,N,Final,397700,378400,19300,4.8,397700,397700,4.852904199145084
San Francisco County,County,1997,Annual,N,Final,408300,391500,16800,4.1,408300,408300,4.114621601763409
San Francisco County,County,1998,Annual,N,Final,414500,399200,15300,3.7,414500,414500,3.691194209891435
San Francisco County,County,1999,Annual,N,Final,417700,404900,12900,3.1,417800,417800,3.088340914531961
San Francisco County,County,2000,Annual,N,Final,473200,457200,16000,3.4,473200,473200,3.38123415046492
San Francisco County,County,2001,Annual,N,Final,469600,445600,24000,5.1,469600,469600,5.110732538330494
San Francisco County,County,2002,Annual,N,Final,449200,417800,31400,7.0,449200,449200,6.990204808548531
San Francisco County,County,2003,Annual,N,Final,430700,401500,29300,6.8,430800,430800,6.802879034130485
San Francisco County,County,2004,Annual,N,Final,420100,395800,24200,5.8,420000,420000,5.760533206379433
San Francisco County,County,2005,Annual,N,Final,415900,395200,20700,5.0,415900,415900,4.977157970666026
